NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ECT2	na	81	0.34872108697891235	0.010592557	No	
row_1	GPR89A	na	144	0.31606459617614746	0.020827234	No	
row_2	NKIRAS1	na	686	0.21794259548187256	2.0720289E-4	No	
row_3	PRKCE	na	1221	0.17498397827148438	-0.021883158	No	
row_4	ANGPT1	na	1433	0.16387198865413666	-0.026511976	No	
row_5	TAB3	na	1436	0.16376133263111115	-0.019535763	No	
row_6	UBE2V1	na	1840	0.14602944254875183	-0.03560226	No	
row_7	HMOX1	na	2054	0.13719476759433746	-0.04149672	No	
row_8	TIFA	na	2132	0.1337745636701584	-0.039984487	No	
row_9	TRIM59	na	2144	0.1332317441701889	-0.034829486	No	
row_10	AZI2	na	2156	0.13270659744739532	-0.029697215	No	
row_11	TLE1	na	2158	0.13262443244457245	-0.024013003	No	
row_12	LIME1	na	2207	0.13078084588050842	-0.021019401	No	
row_13	RIPK2	na	2210	0.13071183860301971	-0.015473515	No	
row_14	CTH	na	2278	0.12828099727630615	-0.0136435395	No	
row_15	PRDX4	na	2295	0.12749721109867096	-0.009014467	No	
row_16	ZNF675	na	2525	0.11960630118846893	-0.01655892	No	
row_17	PELI1	na	2569	0.11822137236595154	-0.013831122	No	
row_18	GOLT1B	na	2742	0.11229858547449112	-0.018525524	No	
row_19	TSPAN6	na	2923	0.10778405517339706	-0.023859702	No	
row_20	IL1B	na	2927	0.10759991407394409	-0.019369608	No	
row_21	IL1A	na	2946	0.10714651644229889	-0.015732378	No	
row_22	PPM1B	na	2973	0.10649897903203964	-0.012567568	No	
row_23	NR1H4	na	3002	0.1059124767780304	-0.009539238	No	
row_24	OTUD7B	na	3018	0.10536058992147446	-0.0058126524	No	
row_25	ZMYND11	na	3269	0.09876061975955963	-0.015425806	No	
row_26	TMED4	na	3354	0.09642712026834488	-0.015918752	No	
row_27	CPNE1	na	3398	0.09511300176382065	-0.014191046	No	
row_28	ROCK2	na	3448	0.09367351233959198	-0.012858936	No	
row_29	TNFRSF19	na	3605	0.08967407792806625	-0.017643698	No	
row_30	DHX36	na	3717	0.08716532588005066	-0.020037312	No	
row_31	TFG	na	3787	0.08568795025348663	-0.02016179	No	
row_32	PPP5C	na	3871	0.08347843587398529	-0.021159586	No	
row_33	NLRP12	na	3882	0.08328258246183395	-0.01811075	No	
row_34	NUP62	na	3887	0.0831650123000145	-0.0147337075	No	
row_35	MTDH	na	3985	0.08129452168941498	-0.016603708	No	
row_36	DDX1	na	4129	0.07837166637182236	-0.021155478	No	
row_37	IRAK1	na	4962	0.06176453083753586	-0.0646995	No	
row_38	ATP2C1	na	5013	0.060847945511341095	-0.06484357	No	
row_39	CANT1	na	5056	0.060213178396224976	-0.064570725	No	
row_40	CCR7	na	5142	0.05885351076722145	-0.06674534	No	
row_41	SPHK2	na	5228	0.057397354394197464	-0.06898298	No	
row_42	TRAF2	na	5265	0.0566803403198719	-0.068529725	No	
row_43	ASH1L	na	5458	0.053371794521808624	-0.07688537	No	
row_44	REL	na	5595	0.05101010575890541	-0.08223245	No	
row_45	TNFAIP3	na	5612	0.05080484598875046	-0.0809225	No	
row_46	FADD	na	5635	0.05046874284744263	-0.07996038	No	
row_47	RORA	na	5971	0.04534224048256874	-0.09660709	No	
row_48	TNF	na	6000	0.04481460526585579	-0.096222974	No	
row_49	TBK1	na	6066	0.04360479861497879	-0.09794654	No	
row_50	MALT1	na	6208	0.041337959468364716	-0.103989966	No	
row_51	IL36RN	na	6334	0.03923484683036804	-0.10923562	No	
row_52	GJA1	na	6359	0.03880089521408081	-0.10888957	No	
row_53	NKIRAS2	na	6367	0.03867482393980026	-0.10760464	No	
row_54	NOD1	na	6558	0.03550676628947258	-0.11662234	No	
row_55	TRIM32	na	6689	0.03347843140363693	-0.122394875	No	
row_56	CCL21	na	6816	0.03144221752882004	-0.12803334	No	
row_57	WLS	na	6866	0.030645141378045082	-0.12942898	No	
row_58	HACD3	na	6972	0.028928913176059723	-0.13400967	No	
row_59	ZDHHC17	na	7130	0.026661749929189682	-0.14157705	No	
row_60	FAIM	na	7225	0.025379639118909836	-0.1457003	No	
row_61	DDRGK1	na	7491	0.02146582119166851	-0.15949188	No	
row_62	CD36	na	7509	0.021157745271921158	-0.15952055	No	
row_63	CTNNB1	na	7524	0.020825406536459923	-0.15939696	No	
row_64	S100A12	na	7569	0.02012081816792488	-0.16097033	No	
row_65	NFKBIL1	na	7576	0.019999787211418152	-0.16043808	No	
row_66	TAB2	na	7598	0.019633706659078598	-0.1607549	No	
row_67	DDX21	na	7617	0.019331127405166626	-0.16091818	No	
row_68	ROCK1	na	7643	0.018942425027489662	-0.1614871	No	
row_69	MID2	na	7660	0.018752489238977432	-0.16156432	No	
row_70	BIRC2	na	7674	0.018476109951734543	-0.16148685	No	
row_71	SNIP1	na	7767	0.017015229910612106	-0.16586101	No	
row_72	USP10	na	7794	0.01661023683845997	-0.16658643	No	
row_73	VAPA	na	7835	0.016112476587295532	-0.16811109	No	
row_74	MAVS	na	7858	0.015900108963251114	-0.16864504	No	
row_75	IRF3	na	8116	0.012303092516958714	-0.18238877	No	
row_76	LGALS1	na	8149	0.011853278614580631	-0.18365335	No	
row_77	NFKBIA	na	8208	0.01100320927798748	-0.18639903	No	
row_78	CXXC5	na	8286	0.009986020624637604	-0.19024415	No	
row_79	IRAK2	na	8323	0.00928441435098648	-0.19184211	No	
row_80	SIRT1	na	8413	0.00800042413175106	-0.19643976	No	
