NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_94	CDC23	na	5676	0.04980688914656639	0.5216393	No	
row_95	MIS12	na	5694	0.04961691051721573	0.5227693	No	
row_96	KPNB1	na	5698	0.04956880956888199	0.5246716	No	
row_97	HDAC8	na	5705	0.04952123761177063	0.526406	No	
row_98	SMC5	na	5748	0.048592157661914825	0.5261105	No	
row_99	STAG3L1	na	5877	0.04651857540011406	0.52097183	No	
row_100	HORMAD1	na	5881	0.046463534235954285	0.52274454	No	
row_101	CHMP4B	na	5966	0.04537889361381531	0.51999193	No	
row_102	NIPBL	na	6008	0.04474024847149849	0.51959103	No	
row_103	BECN1	na	6170	0.04185837507247925	0.5124327	No	
row_104	NSMCE2	na	6308	0.0396060086786747	0.5065078	No	
row_105	PDS5B	na	6324	0.03941924870014191	0.5073229	No	
row_106	MCMBP	na	6545	0.0356610082089901	0.4966427	No	
row_107	CDC26	na	6851	0.03093867003917694	0.48106414	No	
row_108	CHMP4C	na	6956	0.029293792322278023	0.4765342	No	
row_109	CHAMP1	na	6962	0.029141860082745552	0.4774736	No	
row_110	PDS5A	na	7114	0.02681756392121315	0.47024077	No	
row_111	TPR	na	7394	0.022767409682273865	0.45575932	No	
row_112	ATRX	na	7412	0.0225210003554821	0.45575872	No	
row_113	CTCF	na	7474	0.021728437393903732	0.45329145	No	
row_114	CTNNB1	na	7524	0.020825406536459923	0.4514502	No	
row_115	HNRNPU	na	7599	0.019632255658507347	0.4481764	No	
row_116	CHMP1B	na	7671	0.01854298822581768	0.44502315	No	
row_117	ESCO1	na	7690	0.018211105838418007	0.4447874	No	
row_118	AXIN2	na	7737	0.017411164939403534	0.44296965	No	
row_119	CHMP5	na	7893	0.015383534133434296	0.4350385	No	
row_120	STAG3L2	na	7911	0.01522468589246273	0.43473348	No	
row_121	RAN	na	7914	0.01515051070600748	0.43525502	No	
row_122	SFPQ	na	7927	0.01489974558353424	0.43521297	No	
row_123	XRCC3	na	7932	0.014807158149778843	0.43560958	No	
row_124	PCID2	na	8044	0.013192970305681229	0.43002066	No	
row_125	STAG3L3	na	8158	0.011724056676030159	0.42425984	No	
row_126	ANAPC5	na	8245	0.010498149320483208	0.41994125	No	
row_127	MACROH2A1	na	8361	0.008701727725565434	0.41394368	No	
row_128	LCMT1	na	8482	0.006947946269065142	0.4075964	No	
row_129	ZNF207	na	8534	0.006238270550966263	0.4050359	No	
row_130	HIRA	na	8691	0.003989628050476313	0.39657405	No	
row_131	CHTF8	na	8704	0.003862402169033885	0.3960715	No	
row_132	MAP10	na	8924	9.53424081671983E-4	0.38399845	No	
row_133	VPS4B	na	9316	-0.004032483324408531	0.3625406	No	
row_134	PHB2	na	9531	-0.006817324552685022	0.35098878	No	
row_135	PPP2R1A	na	9545	-0.007107775658369064	0.3505663	No	
row_136	NEK6	na	9718	-0.009258691221475601	0.34143934	No	
row_137	MAU2	na	9771	-0.0098634734749794	0.3389748	No	
row_138	PSMG2	na	9790	-0.010064747184515	0.33839917	No	
row_139	WAPL	na	10117	-0.014180919155478477	0.3209599	No	
row_140	BUB3	na	10242	-0.015384404920041561	0.3147434	No	
row_141	NSL1	na	10342	-0.016815783455967903	0.30996937	No	
row_142	NCAPH2	na	10399	-0.017584243789315224	0.3076057	No	
row_143	AKAP8L	na	10701	-0.0216531939804554	0.29186094	No	
row_144	NAA10	na	10705	-0.021680498495697975	0.29259962	No	
row_145	VPS4A	na	10731	-0.021957220509648323	0.29213303	No	
row_146	AKAP8	na	10982	-0.025547826662659645	0.2793716	No	
row_147	KATNB1	na	11311	-0.029855461791157722	0.2624757	No	
row_148	CHMP1A	na	11434	-0.03135380521416664	0.25703615	No	
row_149	HECW2	na	11443	-0.03147557005286217	0.25790697	No	
row_150	APC	na	11558	-0.03295266255736351	0.2529766	No	
row_151	NUMA1	na	11773	-0.035939883440732956	0.24263988	No	
row_152	RIOK2	na	11942	-0.03820722550153732	0.23494203	No	
row_153	CUL3	na	12047	-0.03970568627119064	0.23084652	No	
row_154	LATS1	na	12298	-0.04336543008685112	0.2188285	No	
row_155	RAB11A	na	12311	-0.043638598173856735	0.21998559	No	
row_156	IK	na	12680	-0.04924960434436798	0.20168653	No	
