"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000134851","TMEM165",-0.177179693117554,6.29726477410397,-2.49740514342314,0.0133771044624091,0.0586335195240665,-3.73385129252613
"ENSG00000163704","PRRT3",0.292985906221813,1.73221722341548,2.49694837580205,0.0133937754411263,0.0586859155311754,-3.34100357710331
"ENSG00000279672","",0.417155498233723,0.223262637805879,2.49695419313415,0.0133935630054283,0.0586859155311754,-3.24516942004394
"ENSG00000260361","",0.350570788353714,-0.676634544752841,2.49586619818051,0.0134333463585873,0.058848936169142,-3.20656693418887
"ENSG00000146410","MTFR2",0.350674981818571,2.59195866804399,2.49566280750171,0.0134407951599301,0.0588712033030346,-3.42661648378625
"ENSG00000249853","HS3ST5",0.911320383172475,-2.09365313074315,2.4952008845468,0.0134577258890279,0.0589349865006479,-3.14328326485711
"ENSG00000269155","",0.502526715895555,-0.674973820378044,2.49507424297354,0.0134623709631774,0.0589449545445615,-3.20935133923891
"ENSG00000175318","GRAMD2A",0.630155326912604,0.792837889735016,2.49484930830337,0.0134706248416614,0.0589707174410735,-3.28401926968038
"ENSG00000258525","",0.607889947369043,-3.29879041291757,2.49473825369698,0.0134747016034006,0.0589781882141454,-3.07956600465983
"ENSG00000129353","SLC44A2",-0.264696837536906,7.30210954689403,-2.49415283084712,0.013496210369752,0.0590619420736089,-3.76304834046587
"ENSG00000118418","HMGN3",-0.299078436432553,5.20650864878142,-2.49408160503685,0.0134988293318645,0.0590630156962872,-3.6908933908783
"ENSG00000213341","CHUK",-0.194034370101837,4.87076801531621,-2.49383771770672,0.0135078004606772,0.0590918774372416,-3.66917734243797
"ENSG00000162493","PDPN",-0.431819908628276,4.66616921305132,-2.49370572772526,0.0135126577821968,0.0590923486106156,-3.64910541549455
"ENSG00000167996","FTH1",-0.30926513299344,9.48243043446613,-2.49374463613795,0.013511225764336,0.0590923486106156,-3.77600442482173
"ENSG00000198805","PNP",-0.29071512930568,6.19180852928353,-2.49344953307129,0.0135220903612819,0.0591232076014371,-3.73931150322922
"ENSG00000211724","TRBV6-6",-0.629361038995495,-2.81604115985431,-2.49314664872546,0.0135332495271017,0.0591512116604377,-3.09628097594707
"ENSG00000260352","",0.417950998200015,-1.7677218449902,2.49318904366337,0.0135316870771781,0.0591512116604377,-3.16201783141196
"ENSG00000268575","",0.314443237731163,1.15860064344005,2.49307676241516,0.0135358255122596,0.0591520804744566,-3.30767997204639
"ENSG00000099889","ARVCF",0.328525947085933,3.37930685465547,2.49294535055166,0.0135406704906347,0.0591628628302831,-3.52314500398381
"ENSG00000140988","RPS2",-0.304420551769434,10.1974784253952,-2.49273193761157,0.0135485420292548,0.059186862941353,-3.77611493011448
"ENSG00000240616","RPS6P25",-0.297296649383894,0.436409783082467,-2.49258112636142,0.0135541070198409,0.0592007802307706,-3.25885665180739
"ENSG00000136807","CDK9",-0.157006408919092,5.46736293996735,-2.4922694546247,0.0135656142729026,0.05924064232233,-3.71243592321032
"ENSG00000279196","",-0.331087371712895,0.533217538276898,-2.49217411376769,0.0135691360965138,0.0592456244059578,-3.26454526407834
"ENSG00000128815","WDFY4",-0.554059805516243,3.35041449905838,-2.49155181852174,0.0135921432505985,0.0593356667552005,-3.5037099724874
"ENSG00000125037","EMC3",-0.187300813136583,5.3928690258993,-2.49094514660704,0.0136146062237421,0.0594233023443912,-3.71114253837913
"ENSG00000211780","TRAV6",-0.6549320605194,-3.24683707920048,-2.49085100996437,0.013618094740885,0.0594281044260681,-3.07981008914699
"ENSG00000236349","SUCLG2P2",-0.377113891682054,-1.52221445283758,-2.49036900559714,0.0136359693412279,0.0594956733504777,-3.17475248618759
"ENSG00000117472","TSPAN1",-0.767739344453828,6.5194146316496,-2.48991292982033,0.0136529016414551,0.0595591079145036,-3.754234637926
"ENSG00000095970","TREM2",-0.515404778948933,2.90402482769517,-2.48954595708587,0.0136665394860263,0.0596065452589714,-3.45778915900576
"ENSG00000118156","ZNF541",0.665970907087355,-1.64849193123191,2.48945681257101,0.0136698542032074,0.0596065452589714,-3.1780830606616
"ENSG00000133606","MKRN1",-0.181064099977099,6.38105944312618,-2.48942701741424,0.0136709622550717,0.0596065452589714,-3.75539542307896
"ENSG00000074696","HACD3",-0.238872394243794,7.04080202466927,-2.4893588416597,0.0136734979435565,0.0596071565048208,-3.77028803123895
