"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000120262","CCDC170",-1.919374520879,3.49747900358556,-4.67528381511373,4.87517061587003e-06,7.98316727235235e-05,3.7075053025365
"ENSG00000131055","COX4I2",1.20177308114492,-0.280207298711771,4.67512225852431,4.87869153386306e-06,7.98316727235235e-05,3.79766738027489
"ENSG00000158089","GALNT14",1.83930152215514,2.4176653013041,4.67498796607178,4.88162012997151e-06,7.98316727235235e-05,3.54792960678957
"ENSG00000235453","SMIM27",-0.448691461510105,1.7816092007162,-4.67530501922936,4.87470868127534e-06,7.98316727235235e-05,3.75439753473633
"ENSG00000253250","C8orf88",1.20717113724031,-2.63134847427875,4.67508200225043,4.87956924884856e-06,7.98316727235235e-05,3.86149682879284
"ENSG00000104611","SH2D4A",-0.766263487656866,4.76243275433092,-4.67194471402447,4.94844214864711e-06,8.0802113180063e-05,3.46237123451668
"ENSG00000105171","POP4",0.536355951723706,4.94750102498917,4.67199906813716,4.94724097780464e-06,8.0802113180063e-05,3.36841365640557
"ENSG00000224905","",1.19093986168138,-1.16193935126166,4.67133275916583,4.96198513887531e-06,8.09620581232049e-05,3.81282197981688
"ENSG00000216588","IGSF23",1.5680201918696,-1.63261008256749,4.66967851154018,4.99877380307233e-06,8.1500762617186e-05,3.81218153182391
"ENSG00000100211","CBY1",-0.623176812640727,5.38978486891681,-4.66883361382094,5.01766466250814e-06,8.16893184829093e-05,3.37915259894992
"ENSG00000183888","SRARP",-3.44236922064384,-0.0531888179492362,-4.66882304166683,5.01790147788829e-06,8.16893184829093e-05,3.84238906903798
"ENSG00000124217","MOCS3",0.43786557145278,3.72600583840764,4.66837887407723,5.02786053177731e-06,8.17898125511937e-05,3.46958828030567
"ENSG00000128891","CCDC32",-0.406699087143391,3.38758577687497,-4.66665102663596,5.06678350116254e-06,8.229908831102e-05,3.57266134694342
"ENSG00000278341","",0.854576194165186,-2.3018293181799,4.66665089667995,5.06678643955268e-06,8.229908831102e-05,3.82506322973147
"ENSG00000169239","CA5B",-0.601537621651347,2.89939278725712,-4.66639856932021,5.07249482347705e-06,8.2329906590214e-05,3.63839468289469
"ENSG00000271270","TMCC1-AS1",0.654977546999525,0.663511171509813,4.66509320265835,5.10212512794008e-06,8.27486555096768e-05,3.73097670346538
"ENSG00000231431","FAR2P4",2.01721887855953,-2.70267862394782,4.66430123853868,5.12018299598484e-06,8.29792297541339e-05,3.80951757353081
"ENSG00000234311","",1.34267273900682,-2.65784428439054,4.66259805667572,5.15922672526112e-06,8.3549306556084e-05,3.80890565992291
"ENSG00000165917","RAPSN",1.27182120477183,-1.01842724525992,4.66114324892144,5.19280373707233e-06,8.40300667655233e-05,3.76472272832725
"ENSG00000148735","PLEKHS1",-2.90982607701568,4.36612019146862,-4.66018963600685,5.21492728018142e-06,8.43249057138916e-05,3.63533737584423
"ENSG00000127423","AUNIP",0.789846111067108,2.14412098976111,4.65974453007529,5.22528466647638e-06,8.44291882198124e-05,3.58982271576986
"ENSG00000146670","CDCA5",0.773451263582058,4.66733754203279,4.656867924511,5.29270127561594e-06,8.54545782190816e-05,3.31270765402234
"ENSG00000108830","RND2",1.35612989934476,2.27087706581877,4.65560899204103,5.3224687257666e-06,8.58069342408477e-05,3.5201677518675
"ENSG00000137070","IL11RA",0.748555410490018,2.57406380717884,4.65573516999683,5.3194779918134e-06,8.58069342408477e-05,3.52382057452539
"ENSG00000219200","RNASEK",-0.414267249476699,2.14139892407396,-4.65452777923712,5.34816267556758e-06,8.61568667265372e-05,3.63988135176281
"ENSG00000197106","SLC6A17",1.3568105569891,-2.31018902199119,4.6536819593144,5.36834600389819e-06,8.64175698377144e-05,3.76524870789352
"ENSG00000068976","PYGM",0.94457772171064,0.567436156427209,4.65343174848221,5.37433069524142e-06,8.64494906994046e-05,3.67629526072481
"ENSG00000163507","CIP2A",0.828819891752335,2.54041607045965,4.65185350086455,5.41222854786519e-06,8.69943253865563e-05,3.50940030147986
"ENSG00000147459","DOCK5",-1.54670646455369,4.73881810263932,-4.65136443678881,5.42402440959953e-06,8.71191073015454e-05,3.44603976410336
"ENSG00000196290","NIF3L1",0.369328752132522,4.47099342004608,4.65066825948284,5.44085841400625e-06,8.73245648720484e-05,3.32020069839709
